id_provincia,link_coche,fecha_extraccion,kilometraje,id_concesionario,id_distintivo_ambiental,garantia,precio_contado,precio_nuevo,largo,ancho,alto,capacidad_maletero,num_plazas,batalla,peso,num_puertas,consumo_medio,consumo_carretera,consumo_urbano,deposito,combustible,cilindrada,tipo_cambio,id_traccion,num_marchas,potencia_kw,potencia_cv,par,velocidad_max,aceleracion,mes_matriculacion,ano_matriculacion,co2,num_cilindros,id_sobrealimentacion,id_marca,id_modelo
Alicante,https://www.autocasion.com/coches-segunda-mano/mazda-cx-3-ocasion/cx-3-2-0-luxury-2wd-aut-120-ref14407005,25/11/2024,39000,BW CARS,C,12.0,20990.0,24930.0,4275.0,1765.0,1535.0,350.0,5,2570,1730,5,5.8,4.9,7.3,48.0,Gasolina,1998,Automático,delantera,6,88,120,204,187,9.9,5,2017,136.0,4,,MAZDA,CX-3
Badajoz,https://www.autocasion.com/coches-km0/km-0/cupra-formentor-km0/formentor-1-5-etsi-150-dgs-ref14658940,25/11/2024,146,GRUPO GEDAUTO,ECO,12.0,37200.0,39780.0,4451.0,1839.0,1520.0,420.0,5,2679,1960,5,,,,50.0,Gasolina,1498,Manual,delantera,6,110,150,250,205,9.0,7,2024,,4,Turbo,CUPRA,FORMENTOR
Madrid,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-b-ocasion/b-180-be-1-ref14880973,25/11/2024,128000,GARRYAUTO,C,12.0,13990.0,28325.0,4359.0,1786.0,1557.0,488.0,5,2699,1895,5,5.9,4.7,8.0,50.0,Gasolina,1595,Manual,delantera,6,90,122,200,190,10.4,5,2013,137.0,4,Turbo,MERCEDES-BENZ,CLASE B
Granada,https://www.autocasion.com/coches-segunda-mano/bmw-x2-ocasion/x2-xdrive-20da-ref14809215,25/11/2024,16315,FLEXICAR GRANADA,C,12.0,29990.0,48050.0,4360.0,1824.0,1526.0,470.0,5,2670,2190,5,4.6,4.3,5.3,51.0,Diesel,1995,Automático,total permanente,8,140,190,400,221,7.7,10,2019,122.0,4,Turbo de geometría variable,BMW,X2
Granada,https://www.autocasion.com/coches-segunda-mano/peugeot-208-ocasion/208-1-6-bluehdi-active-100-1-ref14062995,25/11/2024,105683,FLEXICAR GRANADA,C,12.0,8970.0,18010.0,3965.0,1739.0,1460.0,311.0,5,2538,1680,5,3.5,3.0,4.2,50.0,Diesel,1560,Manual,delantera,5,73,100,254,187,10.7,1,2017,90.0,4,Turbo,PEUGEOT,208
Girona,https://www.autocasion.com/coches-segunda-mano/renault-scenic-ocasion/scenic-dci-zen-blue-edc-110kw-ref14885983,25/11/2024,77000,GOMBAU AUTOS,C,12.0,19990.0,34152.0,4406.0,1866.0,1645.0,506.0,5,2734,2200,5,4.8,4.3,5.6,52.0,Diesel,1749,Automático,delantera,6,110,150,340,200,10.4,3,2020,126.0,4,Turbo de geometría variable,RENAULT,SCÉNIC
Granada,https://www.autocasion.com/coches-segunda-mano/kia-stonic-ocasion/stonic-1-0-t-gdi-mhev-business-100-ref14840694,25/11/2024,90000,FLEXICAR GRANADA,ECO,12.0,15990.0,25070.0,4140.0,1760.0,1500.0,352.0,5,2580,1680,5,,,,45.0,Gasolina,,Manual,delantera,6,74,100,172,183,10.7,10,2019,,3,Turbo,KIA,STONIC
Granada,https://www.autocasion.com/coches-segunda-mano/renault-clio-ocasion/clio-tce-energy-limited-90-ref14324095,25/11/2024,78860,FLEXICAR GRANADA,C,12.0,11490.0,16190.0,4062.0,1732.0,1448.0,300.0,5,2589,1563,5,4.7,4.1,5.7,45.0,Gasolina,,Manual,delantera,5,66,90,140,167,12.2,2,2018,105.0,3,Turbo,RENAULT,CLIO
Granada,https://www.autocasion.com/coches-segunda-mano/land-rover-range-rover-evoque-ocasion/2-0l-td4-150cv-4x4-hse-auto-1667f25620b5a2-ref13707912,25/11/2024,119337,FLEXICAR GRANADA,,12.0,19980.0,,,,,,,,,5,6.0,5.3,7.2,,Diesel,2000,Automático,,,,150,,,,3,2016,,,,LAND-ROVER,RANGE ROVER EVOQUE
Granada,https://www.autocasion.com/coches-segunda-mano/cupra-formentor-ocasion/cupra-formentor-2-0-tsi-310-dsg-4drive-ref14821052,25/11/2024,6704,FLEXICAR GRANADA,C,12.0,35980.0,53980.0,4450.0,1839.0,1511.0,420.0,5,2680,2140,5,7.7,6.5,9.6,55.0,Gasolina,1984,Automático,total conectable,7,228,310,400,250,4.9,6,2021,175.0,4,Turbo,CUPRA,FORMENTOR
Granada,https://www.autocasion.com/coches-segunda-mano/cupra-formentor-ocasion/cupra-formentor-2-0-tdi-150-ref14512634,25/11/2024,68613,FLEXICAR GRANADA,C,12.0,24970.0,39160.0,4446.0,1839.0,1520.0,450.0,5,2679,2030,5,,,,50.0,Diesel,1968,Manual,delantera,6,110,150,340,205,9.3,1,2023,,4,Turbo,CUPRA,FORMENTOR
Granada,https://www.autocasion.com/coches-segunda-mano/citroen-c3-aircross-ocasion/c3-aircross-puretech-s-s-feel-110-1-ref14869672,25/11/2024,76871,FLEXICAR GRANADA,C,12.0,12990.0,21870.0,4160.0,1824.0,1597.0,410.0,5,2604,1795,5,,,,45.0,Gasolina,1199,Manual,delantera,6,81,110,205,195,8.8,4,2022,,3,Turbo,CITROEN,C3 AIRCROSS
Pontevedra,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-glc-ocasion/glc-coup-300-d-4-matic-1672e35e3190ec-ref14772986,25/11/2024,56500,GRUPO HERMINDO,,12.0,48985.0,,,,,,,,,5,,,,,Diesel,,Automático,,,,245,,,,1,2020,,,,MERCEDES-BENZ,CLASE GLC
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-c-ocasion/c-coupe-220d-4matic-ref14486192,25/11/2024,121380,FLEXICAR CIUDAD REAL,C,12.0,26990.0,49200.0,4686.0,1810.0,1413.0,380.0,4,2840,2150,2,4.6,4.2,5.4,66.0,Diesel,2143,Automático,total permanente,9,125,170,400,230,7.6,9,2017,122.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE C
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/bmw-serie-4-ocasion/420da-gran-coupe-xdrive-1-ref14610096,25/11/2024,124380,FLEXICAR CIUDAD REAL,C,12.0,21990.0,47006.0,4638.0,1825.0,1404.0,480.0,5,2810,2175,5,4.5,4.1,5.2,57.0,Diesel,1995,Automático,total permanente,8,140,190,400,230,7.4,12,2016,118.0,4,Turbo de geometría variable,BMW,SERIE 4
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-ocasion/1-2-puretech-96kw-s-s-allure-eat8-166a941f3e2772-ref13955303,25/11/2024,44388,FLEXICAR CIUDAD REAL,C,12.0,20990.0,,,,,,,,,5,6.7,4.5,5.6,,Gasolina,1200,Automático,,,,130,,,,12,2020,,,,PEUGEOT,3008
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/abarth-500-ocasion/abarth-595-1-4t-jet-turismo-160-ref14293462,25/11/2024,35522,FLEXICAR CIUDAD REAL,C,12.0,18990.0,23150.0,3657.0,1627.0,1485.0,185.0,4,2300,1425,3,6.0,4.9,7.9,35.0,Gasolina,1368,Manual,delantera,5,117,160,230,210,7.4,12,2019,139.0,4,Turbo,ABARTH,500
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/peugeot-208-ocasion/208-1-2-puretech-s-s-gt-line-100-ref14681304,25/11/2024,77475,FLEXICAR CIUDAD REAL,C,12.0,9990.0,21450.0,4055.0,1745.0,1430.0,309.0,5,2540,2795,5,4.2,3.7,5.2,44.0,Gasolina,1199,Manual,delantera,6,75,100,205,188,10.9,6,2019,97.0,3,,PEUGEOT,208
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/citroen-c3-aircross-ocasion/c3-aircross-puretech-s-s-feel-110-ref14774734,25/11/2024,42612,FLEXICAR CIUDAD REAL,C,12.0,12490.0,20714.0,4154.0,1824.0,1597.0,410.0,5,2604,1780,5,5.0,4.6,5.9,45.0,Gasolina,1199,Manual,delantera,6,81,110,205,185,10.2,1,2019,110.0,3,Turbo,CITROEN,C3 AIRCROSS
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/bmw-serie-5-ocasion/520da-3-ref14610091,25/11/2024,127823,FLEXICAR CIUDAD REAL,C,12.0,24990.0,53512.0,4936.0,1868.0,1479.0,530.0,5,2975,2245,4,4.3,4.0,4.9,66.0,Diesel,1995,Automático,trasera,8,140,190,400,235,7.5,5,2018,114.0,4,Turbo de geometría variable,BMW,SERIE 5
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/fiat-500-ocasion/fiat-mirror-1-0-hybrid-51kw-70-cv-166e1e5669c5fc-ref14293466,25/11/2024,95247,FLEXICAR CIUDAD REAL,ECO,12.0,10490.0,,,,,,,,,3,4.6,,,,Híbrido Enchufable,1000,Manual,,,,71,,,,12,2020,,,,FIAT,500
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/audi-q2-ocasion/q2-35-tdi-sport-s-tronic-110kw-ref13955305,25/11/2024,99995,FLEXICAR CIUDAD REAL,C,12.0,22990.0,35488.0,4191.0,1794.0,1508.0,405.0,5,2601,1980,5,4.4,3.9,5.1,50.0,Diesel,1968,Automático,delantera,7,110,150,340,211,8.5,5,2020,120.0,4,Turbo,AUDI,Q2
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/land-rover-range-rover-sport-ocasion/range-rover-sport-3-0sdv6-hse-dynamic-306-ref14189629,25/11/2024,92000,FLEXICAR CIUDAD REAL,C,12.0,36990.0,92900.0,4850.0,2073.0,1780.0,784.0,5,2923,3000,5,7.0,6.4,7.9,80.0,Diesel,2993,Automático,total permanente,8,225,306,700,222,7.2,1,2016,185.0,6,Turbo,LAND-ROVER,RANGE ROVER SPORT
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/cupra-len-ocasion/cupra-leon-2-0-tsi-evo-dsg-ref13986013,25/11/2024,19849,FLEXICAR CIUDAD REAL,C,12.0,36490.0,49050.0,4398.0,1799.0,1467.0,380.0,5,2683,1970,5,,,,50.0,Gasolina,1984,Automático,delantera,7,221,300,400,250,5.7,5,2023,,4,Turbo de geometría variable,CUPRA,LEÓN
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-ocasion/1-5-bluehdi-96kw-130cv-s-s-allure-eat8-1673ceb2472f41-ref14858625,25/11/2024,69205,FLEXICAR CIUDAD REAL,,12.0,19990.0,,,,,,,,,5,3.8,3.6,4.1,,Diesel,1500,Automático,,,,130,,,,1,2020,,,,PEUGEOT,3008
Ciudad Real,https://www.autocasion.com/coches-segunda-mano/renault-megane-ocasion/megane-gt-line-tce-gpf-103kw-140cv-18-1671d37734ac82-ref14681292,25/11/2024,66095,FLEXICAR CIUDAD REAL,C,12.0,17990.0,,,,,,,,,5,5.5,4.6,7.0,,Gasolina,1330,Manual,,,,140,,,,2,2019,,,,RENAULT,MÉGANE
Navarra,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-cla-ocasion/cla-200cdi-1-ref14727825,25/11/2024,134439,FLEXICAR NAVARRA,C,12.0,17490.0,33900.0,4630.0,1777.0,1432.0,470.0,5,2699,2005,4,4.4,3.7,5.5,50.0,Diesel,2143,Manual,delantera,6,100,136,300,220,9.4,1,2015,114.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE CLA
Navarra,https://www.autocasion.com/coches-segunda-mano/hyundai-tucson-ocasion/1-6-gdi-bluedrive-25-aniversario-4x2-167325eab30fed-ref14790330,25/11/2024,93577,FLEXICAR NAVARRA,C,12.0,15990.0,,,,,,,,,5,6.3,5.4,7.9,,Gasolina,1590,Manual,,,,131,,,,1,2016,,,,HYUNDAI,TUCSON
Navarra,https://www.autocasion.com/coches-segunda-mano/bmw-serie-1-ocasion/118ia-100kw-ref14111121,25/11/2024,81260,FLEXICAR NAVARRA,C,12.0,22990.0,35867.0,4319.0,1799.0,1434.0,380.0,5,2670,1870,5,4.9,4.3,5.9,42.0,Gasolina,1499,Automático,delantera,7,100,136,220,213,8.8,1,2021,113.0,3,Turbo,BMW,SERIE 1
Cáceres,https://www.autocasion.com/coches-segunda-mano/dacia-duster-ocasion/duster-1-5blue-dci-serie-limitada-aniversario-4x2-85kw-ref14885923,25/11/2024,175000,CAURIA AUTOMOCION,C,12.0,14800.0,21300.0,4341.0,1804.0,1693.0,478.0,5,2674,1848,5,4.1,3.8,4.7,50.0,Diesel,1461,Manual,delantera,6,85,115,260,179,10.5,6,2021,111.0,4,Turbo de geometría variable,DACIA,DUSTER
Navarra,https://www.autocasion.com/coches-segunda-mano/fiat-tipo-ocasion/tipo-1-3-multijet-ii-pop-business-ref14469643,25/11/2024,119999,FLEXICAR NAVARRA,C,12.0,10990.0,21100.0,4368.0,1792.0,1495.0,440.0,5,2638,1865,5,4.2,3.6,5.3,50.0,Diesel,1248,Manual,delantera,5,70,95,200,181,12.5,1,2020,103.0,4,Turbo,FIAT,TIPO
Navarra,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-r-line-85kw-ref14686020,25/11/2024,82487,FLEXICAR NAVARRA,C,12.0,16990.0,21382.0,4053.0,1751.0,1461.0,355.0,5,2548,1650,5,4.7,4.1,5.8,40.0,Gasolina,,Manual,delantera,6,85,115,175,200,9.5,1,2020,111.0,3,Turbo,VOLKSWAGEN,POLO
Navarra,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-2-0tdi-golf-85kw-ref14111119,25/11/2024,103902,FLEXICAR NAVARRA,C,12.0,14990.0,32038.0,4284.0,1789.0,1456.0,380.0,5,2619,1880,5,,,,50.0,Diesel,1968,Manual,delantera,6,85,115,300,202,10.2,1,2021,,4,Turbo de geometría variable,VOLKSWAGEN,GOLF
La Coruña,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-1-5-bluehdi-s-s-allure-pack-eat8-130-1-ref14607696,25/11/2024,30547,STELLANTIS & YOU CORUÑA,C,24.0,22900.0,35400.0,4367.0,1852.0,1441.0,412.0,5,2675,1870,5,,,,53.0,Diesel,1499,Automático,delantera,8,96,130,300,207,10.6,5,2023,,4,Turbo de geometría variable,PEUGEOT,308
Navarra,https://www.autocasion.com/coches-segunda-mano/fiat-500-ocasion/dolcevita-1-0-hybrid-52kw-70-cv-166b7b37668994-ref14063218,25/11/2024,75824,FLEXICAR NAVARRA,ECO,12.0,9790.0,,,,,,,,,3,5.4,3.4,4.7,,Híbrido Enchufable,1000,Manual,,,,70,,,,1,2020,,,,FIAT,500
Navarra,https://www.autocasion.com/coches-segunda-mano/ford-kuga-ocasion/kuga-1-5-ecoboost-st-line-fwd-150-ref14316000,25/11/2024,86928,FLEXICAR NAVARRA,C,12.0,19990.0,38251.0,4614.0,1883.0,1678.0,456.0,5,2710,2075,5,5.5,4.9,6.5,60.0,Gasolina,1498,Manual,delantera,6,110,150,240,195,9.7,1,2022,129.0,3,Turbo,FORD,KUGA
Orense,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-1-5-bluehdi-s-s-allure-pack-eat8-130-1-ref14607708,25/11/2024,30547,STELLANTIS &YOU OURENSE,C,24.0,22900.0,35400.0,4367.0,1852.0,1441.0,412.0,5,2675,1870,5,,,,53.0,Diesel,1499,Automático,delantera,8,96,130,300,207,10.6,5,2023,,4,Turbo de geometría variable,PEUGEOT,308
Navarra,https://www.autocasion.com/coches-segunda-mano/hyundai-i20-ocasion/i20-1-0-tgdi-drive-skate-100-ref13934281,25/11/2024,73190,FLEXICAR NAVARRA,C,12.0,13290.0,17615.0,4035.0,1734.0,1474.0,326.0,5,2570,1540,5,5.0,4.5,5.8,50.0,Gasolina,,Manual,delantera,5,73,100,172,188,10.8,1,2021,109.0,3,Turbo,HYUNDAI,I20
Madrid,https://www.autocasion.com/coches-segunda-mano/opel-grandland-x-ocasion/1-6-turbo-auto-4x2-ultimate-1667b0d2289212-ref13683920,25/11/2024,49472,GRUPO VELASCO OCASION,ECO,12.0,24795.0,,,,,,,,,5,7.1,,,,Híbrido Enchufable,1598,Automático,,,,224,,,,9,2020,,,,OPEL,GRANDLAND X
Madrid,https://www.autocasion.com/coches-segunda-mano/audi-q5-ocasion/q5-sportback-35-tdi-advanced-s-tronic-ref14625093,25/11/2024,28712,Grupo Solera Madrid,ECO,24.0,45900.0,60031.0,4689.0,1893.0,1660.0,510.0,5,2819,2420,5,4.7,4.2,5.4,70.0,Diesel,1968,Automático,delantera,7,120,163,370,213,9.0,5,2023,123.0,4,Turbo de geometría variable,AUDI,Q5
Madrid,https://www.autocasion.com/coches-segunda-mano/audi-a1-ocasion/a1-sportback-30-tfsi-advanced-s-tronic-1-ref14447198,25/11/2024,25857,Grupo Solera Madrid,C,12.0,22900.0,29920.0,4029.0,1740.0,1433.0,335.0,5,2563,1680,5,,,,40.0,Gasolina,,Automático,delantera,7,81,110,200,203,9.4,8,2021,,3,Turbo,AUDI,A1
Navarra,https://www.autocasion.com/coches-segunda-mano/audi-a3-ocasion/a3-sedan-30-tfsi-85kw-ref14374504,25/11/2024,106674,FLEXICAR NAVARRA,C,12.0,15990.0,28346.0,4458.0,1796.0,1416.0,425.0,5,2637,1735,4,5.1,4.0,5.7,50.0,Gasolina,,Manual,delantera,6,85,116,200,211,9.9,1,2019,115.0,3,Turbo,AUDI,A3
Navarra,https://www.autocasion.com/coches-segunda-mano/audi-q2-ocasion/q2-35-tfsi-sport-s-tronic-110kw-ref13996882,25/11/2024,96680,FLEXICAR NAVARRA,C,12.0,21490.0,35066.0,4191.0,1794.0,1508.0,405.0,5,2601,1765,5,5.5,3.8,7.1,50.0,Gasolina,1495,Automático,delantera,7,110,149,250,212,8.4,1,2019,122.0,4,Turbo,AUDI,Q2
Toledo,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-citan-1-ocasion/citan-110-cdi-70kw-tourer-base-largo-166e7ecac4d91a-ref14328743,25/11/2024,35900,AUTOKRATOR,,24.0,27900.0,,,,,,,,1636,5,5.0,,,,Diesel,1461,Automático,,7,,95,,,,2,2023,,,,MERCEDES-BENZ,CITAN
Navarra,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-ocasion/1-5-bluehdi-96kw-130cv-s-s-allure-1673e3bb425ed0-ref14870633,25/11/2024,49990,FLEXICAR NAVARRA,,12.0,19490.0,,,,,,,,,5,3.9,3.6,4.4,,Diesel,1500,Manual,,,,130,,,,1,2021,,,,PEUGEOT,3008
Navarra,https://www.autocasion.com/coches-segunda-mano/dacia-sandero-ocasion/sandero-1-5dci-stepway-90-1-ref14469637,25/11/2024,52000,FLEXICAR NAVARRA,C,12.0,10990.0,12630.0,4081.0,1733.0,1523.0,320.0,5,2589,1590,5,4.0,3.7,4.6,50.0,Diesel,1461,Manual,delantera,5,66,90,220,167,12.1,1,2015,98.0,4,Turbo,DACIA,SANDERO
Vizcaya,https://www.autocasion.com/coches-segunda-mano/kia-sportage-ocasion/1-6-mhev-gt-line-essential-136cv-4x2-167172b3992d03-ref14640741,25/11/2024,89450,MAS MOTOR,ECO,24.0,21750.0,,,,,,,,,5,,,,,Híbrido Enchufable,1600,Manual,,,,136,,,,6,2020,,,,KIA,SPORTAGE
Córdoba,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-v-ocasion/clase-v-mercedes-benz-250d-avantgarde-largo-164515e7d38cf6-ref8761511,25/11/2024,73000,MERCEDES COVISA INDUSTRIALES,,24.0,67155.0,,,,,,,,,5,,,,,Diesel,1950,Automático,,9,,190,,,,6,2021,,,,MERCEDES-BENZ,CLASE V
Guipúzcoa,https://www.autocasion.com/coches-segunda-mano/peugeot-2008-ocasion/2008-1-5bluehdi-s-s-allure-100-ref13852846,25/11/2024,60000,ASTIAUTO DONOSTI,C,12.0,19500.0,25550.0,4300.0,1770.0,1530.0,405.0,5,2605,1548,5,3.8,3.5,4.2,41.0,Diesel,1499,Manual,delantera,6,74,100,250,185,11.8,2,2021,95.0,4,Turbo,PEUGEOT,2008
Guipúzcoa,https://www.autocasion.com/coches-segunda-mano/skoda-kamiq-ocasion/kamiq-1-0-tsi-active-81kw-ref14388830,25/11/2024,48000,ASTIAUTO DONOSTI,C,12.0,19500.0,25889.0,4241.0,1793.0,1553.0,400.0,5,2651,1714,5,,,,50.0,Gasolina,,Manual,delantera,6,81,110,200,194,9.9,5,2021,,3,Turbo,SKODA,KAMIQ
Córdoba,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-v-ocasion/clase-v-mercedes-benz-220d-largo-1651edf3ea5d2b-ref10825783,25/11/2024,25514,MERCEDES COVISA INDUSTRIALES,,24.0,59290.0,,,,,,,,,5,,,,,Diesel,1950,Automático,,9,,163,,,,4,2022,,,,MERCEDES-BENZ,CLASE V
Córdoba,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-citan-1-ocasion/citan-110-cdi-standard-pro-euro-6d-1670956ca40e7c-ref14562774,25/11/2024,44594,MERCEDES COVISA INDUSTRIALES,,24.0,30674.0,,,,,,,,,5,,,,,Diesel,1461,Automático,,7,,95,,,,12,2022,,,,MERCEDES-BENZ,CITAN
Murcia,https://www.autocasion.com/coches-segunda-mano/renault-espace-ocasion/espace-1-6dci-tt-energy-zen-edc-160-ref14754588,25/11/2024,125000,AUTOMOVILES EL QUINTO,C,12.0,19000.0,38720.0,4857.0,1888.0,1675.0,240.0,5,2884,2353,5,4.7,4.4,5.1,58.0,Diesel,1598,Automático,delantera,6,118,160,380,200,9.7,6,2017,120.0,4,Turbo de geometría variable,RENAULT,ESPACE
Murcia,https://www.autocasion.com/coches-segunda-mano/ford-fiesta-ocasion/fiesta-1-5-tdci-titanium-ref11127271,25/11/2024,91000,AUTOMOVILES EL QUINTO,B,12.0,8300.0,17850.0,3969.0,1722.0,1468.0,276.0,5,2489,1575,5,3.7,3.3,4.4,42.0,Diesel,1499,Manual,delantera,5,55,75,185,167,13.5,11,2013,98.0,4,Turbo,FORD,FIESTA
Valladolid,https://www.autocasion.com/coches-segunda-mano/seat-leon-ocasion/leon-sp-1-0-tsi-81kw-s-s-style-1673bca0a32c6d-ref14852158,25/11/2024,78000,AUTOCYL OCASIÓN,C,36.0,18900.0,,,,,,,,1332,5,4.7,4.1,5.9,,Gasolina,,Manual,,,,110,,,,6,2022,,,,SEAT,LEÓN
Valladolid,https://www.autocasion.com/coches-segunda-mano/ford-tourneo-connect-ocasion/tourneo-connect-1-5tdci-auto-s-s-trend-aut-120-1-ref14771914,25/11/2024,101390,AUTOCYL OCASIÓN,C,36.0,19900.0,27284.0,4425.0,1835.0,1819.0,1.029,5,2662,2045,5,5.0,4.7,5.4,60.0,Diesel,1499,Automático,delantera,8,88,120,300,168,12.9,12,2020,120.0,4,Turbo,FORD,TOURNEO CONNECT
Valladolid,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-variant-2-0tdi-evo-90kw-dsg7-ref14771937,25/11/2024,111000,AUTOCYL OCASIÓN,C,36.0,20000.0,43369.0,4889.0,1832.0,1516.0,639.0,5,2786,2190,5,,,,66.0,Diesel,1968,Automático,delantera,7,90,122,250,232,8.1,5,2021,,4,Turbo de geometría variable,VOLKSWAGEN,PASSAT
Madrid,https://www.autocasion.com/coches-km0/km-0/land-rover-range-rover-sport-km0/r-r-sport-4-4-v8-sv-edition-one-obsidian-o-flux-635-aut-ref14885889,25/11/2024,100,DRIVER CARS MADRID,ECO,36.0,256900.0,237000.0,4946.0,1814.0,1820.0,450.0,5,2997,3220,5,,,,90.0,Gasolina,4395,Automático,total permanente,8,467,635,800,290,3.8,8,2024,,8,Turbo,LAND-ROVER,RANGE ROVER SPORT
Valladolid,https://www.autocasion.com/coches-segunda-mano/citroen-c5-x-ocasion/hybrid-180-e-eat8-shine-1672e30df79f01-ref14771932,25/11/2024,21000,AUTOCYL OCASIÓN,ECO,36.0,30900.0,,,,,,,,1797,5,1.2,,,,Híbrido Enchufable,1598,Automático,,,,179,,,,3,2022,,,,CITROEN,C5 X
Valladolid,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-variant-1-5-etsi-r-line-dsg-110kw-ref14771920,25/11/2024,97000,AUTOCYL OCASIÓN,ECO,36.0,22900.0,42429.0,4633.0,1789.0,1498.0,661.0,5,2669,1970,5,,,,45.0,Gasolina,1498,Automático,delantera,7,110,149,250,224,8.7,10,2021,,4,Turbo,VOLKSWAGEN,GOLF
Valladolid,https://www.autocasion.com/coches-segunda-mano/ford-ecosport-ocasion/ecosport-1-0-ecoboost-active-125-ref14771928,25/11/2024,28900,AUTOCYL OCASIÓN,C,36.0,21350.0,27659.0,4096.0,1765.0,1650.0,355.0,5,2519,1730,5,5.5,5.0,6.4,52.0,Gasolina,,Manual,delantera,6,92,125,170,180,11.0,7,2022,114.0,3,Turbo,FORD,ECOSPORT
Valladolid,https://www.autocasion.com/coches-segunda-mano/seat-arona-ocasion/arona-1-0-tsi-s-s-style-110-ref14771940,25/11/2024,55192,AUTOCYL OCASIÓN,C,36.0,17300.0,23150.0,4153.0,1780.0,1552.0,400.0,5,2566,1730,5,,,,40.0,Gasolina,,Manual,delantera,6,81,110,200,190,10.3,5,2022,,3,Turbo,SEAT,ARONA
Valladolid,https://www.autocasion.com/coches-segunda-mano/peugeot-407-ocasion/407-coupe-2-7hdi-aut-ref14771950,25/11/2024,193043,AUTOCYL OCASIÓN,B,36.0,6799.0,41290.0,4815.0,1868.0,1399.0,400.0,4,2724,2130,2,8.5,6.5,11.9,66.0,Diesel,2720,Automático,delantera,6,150,204,440,230,8.5,11,2006,225.0,6,,PEUGEOT,407
Valladolid,https://www.autocasion.com/coches-segunda-mano/link-co-msrp-ocasion/1-1-5-phev-6-6kw-1672e30de8fc98-ref14771922,25/11/2024,66500,AUTOCYL OCASIÓN,ECO,36.0,23900.0,,,,,,,,1879,5,1.0,,,,Híbrido Enchufable,1477,Automático,,,,261,,,,8,2022,,,,LYNK & CO,01
Madrid,https://www.autocasion.com/coches-segunda-mano/mini-countryman-ocasion/mini-countryman-cooper-d-5-ref14210803,25/11/2024,160000,RIVERO MOTOR,C,12.0,14990.0,31850.0,4299.0,1822.0,1557.0,450.0,5,2670,2000,5,4.3,4.0,4.8,51.0,Diesel,1995,Manual,delantera,6,110,149,350,208,8.9,1,2020,111.0,4,Turbo,MINI,COUNTRYMAN
Madrid,https://www.autocasion.com/coches-segunda-mano/bmw-serie-2-ocasion/218d-gran-tourer-7-plazas-ref14532980,25/11/2024,159000,RIVERO MOTOR,C,12.0,17500.0,35698.0,4568.0,1800.0,1608.0,645.0,7,2780,2170,5,4.6,4.2,5.3,51.0,Diesel,1995,Manual,delantera,6,110,150,350,207,9.4,1,2020,121.0,4,Turbo de geometría variable,BMW,SERIE 2
Sevilla,https://www.autocasion.com/coches-segunda-mano/bmw-serie-3-ocasion/320d-gran-turismo-xdrive-aut-ref13187642,25/11/2024,211000,OHMOTOR,C,12.0,17900.0,47192.0,4824.0,1828.0,1508.0,520.0,5,2920,2230,5,4.5,4.1,5.3,57.0,Diesel,1995,Automático,total permanente,8,140,190,400,225,7.7,1,2018,119.0,4,Turbo de geometría variable,BMW,SERIE 3
Sevilla,https://www.autocasion.com/coches-segunda-mano/kia-niro-ocasion/niro-1-6-hev-emotion-24-ref14763919,25/11/2024,155000,OHMOTOR,ECO,12.0,14990.0,32575.0,4355.0,1805.0,1535.0,410.0,5,2700,1930,5,,,,45.0,Híbrido Enchufable,1580,Automático,delantera,6,104,141,265,164,11.5,1,2021,100.0,4,,KIA,NIRO
